		easting		northing	elev	log Q	log(Q)	(Q)
		422309.2728	1165480.782	-78 	1.246 	1.246 	17.600 
		422308.6991	1165480.3	-79 	1.699 	1.699 	50.000 
		422307.5518	1165479.335	-82 	1.681 	1.681 	48.000 
		422306.4044	1165478.369	-85 	2.000 	2.000 	100.000 
		422305.3336	1165477.469	-88 	(0.523)	(0.523)	0.300 
		422304.0715	1165476.407	-91 	1.367 	1.367 	23.300 
		422302.7712	1165475.313	-95 	0.968 	0.968 	9.300 
		422301.5091	1165474.251	-98 	(3.000)	(3.000)	0.001 
		422301.0502	1165473.865	-99 	1.377 	1.377 	23.800 
		422299.9028	1165472.9	-102 	1.806 	1.806 	64.000 
		422298.22	1165471.485	-107 	0.690 	0.690 	4.900 
		422297.3787	1165470.777	-109 	1.436 	1.436 	27.300 
		422295.8871	1165469.522	-113 	1.367 	1.367 	23.300 
		422294.7398	1165468.557	-116 	1.699 	1.699 	50.000 
		422293.5924	1165467.592	-119 	1.380 	1.380 	24.000 
		422292.4451	1165466.627	-122 	1.699 	1.699 	50.000 
		422291.2977	1165465.661	-125 	1.964 	1.964 	92.000 
		422290.1504	1165464.696	-128 	1.398 	1.398 	25.000 
		422288.6206	1165463.409	-132 	1.312 	1.312 	20.500 
		422287.1291	1165462.155	-136 	1.501 	1.501 	31.700 
		422285.5993	1165460.868	-140 	1.522 	1.522 	33.300 
		422284.4137	1165459.87	-143 	0.653 	0.653 	4.500 
		422282.9986	1165458.68	-146 	0.643 	0.643 	4.400 
		422282.5397	1165458.294	-148 	1.352 	1.352 	22.500 
		422281.3923	1165457.329	-151 	0.898 	0.898 	7.900 
		422280.2832	1165456.396	-153 	1.699 	1.699 	50.000 
		422279.1359	1165455.431	-156 	2.000 	2.000 	100.000 
		422277.5296	1165454.08	-161 	3.000 	3.000 	1000.000 
		422276.3823	1165453.114	-164 	2.000 	2.000 	100.000 
		422275.2349	1165452.149	-167 	1.522 	1.522 	33.300 
		422274.0876	1165451.184	-170 	2.301 	2.301 	200.000 
		422272.9402	1165450.219	-173 	3.000 	3.000 	1000.000 
		422271.7929	1165449.254	-176 	1.398 	1.398 	25.000 
		422270.6456	1165448.289	-179 	3.000 	3.000 	1000.000 
		422269.4982	1165447.323	-182 	1.332 	1.332 	21.500 
		422268.4274	1165446.423	-184 	0.869 	0.869 	7.400 
		422266.8211	1165445.071	-189 	1.699 	1.699 	50.000 
		422266.0562	1165444.428	-191 	1.602 	1.602 	40.000 
		422265.2913	1165443.784	-193 	0.919 	0.919 	8.300 
		422264.2587	1165442.916	-195 	1.348 	1.348 	22.300 
		422263.379	1165442.176	-198 	1.501 	1.501 	31.700 
		422262.2317	1165441.211	-201 	1.371 	1.371 	23.500 
		422261.0079	1165440.181	-204 	1.824 	1.824 	66.700 
		422259.937	1165439.28	-207 	1.318 	1.318 	20.800 
		422258.7897	1165438.315	-210 	2.000 	2.000 	100.000 
		422258.0248	1165437.672	-212 	2.000 	2.000 	100.000 
		422256.8774	1165436.707	-215 	1.699 	1.699 	50.000 
		422255.7301	1165435.741	-218 	1.991 	1.991 	98.000 
		422254.5827	1165434.776	-221 	2.000 	2.000 	100.000 
		422253.6649	1165434.004	-223 	1.690 	1.690 	49.000 
		422252.5175	1165433.039	-226 	2.000 	2.000 	100.000 
		422251.4467	1165432.138	-229 	1.987 	1.987 	97.000 
IBH-08		421652.022	1165587.03	-66 	0.000 	0.000 	1.000 
		421653.0184	1165588.216	-70 	0.544 	0.544 	3.500 
		421654.1433	1165589.556	-73 	0.322 	0.322 	2.100 
		421655.1076	1165590.704	-76 	0.431 	0.431 	2.700 
		421656.0718	1165591.852	-79 	1.250 	1.250 	17.800 
		421657.0039	1165592.962	-82 	1.217 	1.217 	16.500 
		421657.9682	1165594.11	-85 	1.348 	1.348 	22.300 
		421658.9324	1165595.258	-88 	1.233 	1.233 	17.100 
		421659.8967	1165596.406	-91 	1.377 	1.377 	23.800 
		421660.8931	1165597.593	-94 	1.137 	1.137 	13.700 
		421661.8573	1165598.741	-97 	1.389 	1.389 	24.500 
		421662.8216	1165599.889	-100 	1.551 	1.551 	35.600 
		421663.7858	1165601.037	-103 	1.875 	1.875 	75.000 
		421664.75	1165602.185	-106 	0.342 	0.342 	2.200 
		421665.875	1165603.525	-110 	1.322 	1.322 	21.000 
		421666.6785	1165604.481	-112 	1.394 	1.394 	24.800 
		421667.6428	1165605.629	-115 	2.000 	2.000 	100.000 
		421669.5713	1165607.926	-121 	1.875 	1.875 	75.000 
		421670.5677	1165609.112	-124 	1.358 	1.358 	22.800 
		421671.4998	1165610.222	-127 	1.371 	1.371 	23.500 
		421672.3997	1165611.293	-130 	1.228 	1.228 	16.900 
		421673.364	1165612.442	-133 	0.716 	0.716 	5.200 
		421674.2639	1165613.513	-136 	1.377 	1.377 	23.800 
		421675.2603	1165614.699	-139 	1.117 	1.117 	13.100 
		421676.2567	1165615.886	-142 	0.982 	0.982 	9.600 
		421677.3817	1165617.225	-145 	0.255 	0.255 	1.800 
		421678.1852	1165618.182	-148 	0.544 	0.544 	3.500 
		421679.0852	1165619.254	-151 	0.491 	0.491 	3.100 
		421680.0816	1165620.44	-154 	0.491 	0.491 	3.100 
		421681.0458	1165621.588	-157 	(3.000)	(3.000)	0.001 
		421681.3672	1165621.971	-158 	1.322 	1.322 	21.000 
		421682.1065	1165622.851	-160 	1.398 	1.398 	25.000 
		421683.0707	1165623.999	-163 	0.978 	0.978 	9.500 
		421684.035	1165625.147	-166 	0.462 	0.462 	2.900 
		421684.7742	1165626.028	-168 	1.207 	1.207 	16.100 
		421685.4813	1165626.869	-171 	1.233 	1.233 	17.100 
		421686.4456	1165628.018	-174 	1.332 	1.332 	21.500 
		421687.4098	1165629.166	-177 	1.380 	1.380 	24.000 
		421688.3741	1165630.314	-180 	1.270 	1.270 	18.600 
		421689.3383	1165631.462	-183 	1.380 	1.380 	24.000 
		421690.2383	1165632.533	-185 	(0.857)	(0.857)	0.139 
		421691.3311	1165633.835	-189 	0.929 	0.929 	8.500 
		421692.4561	1165635.174	-192 	1.238 	1.238 	17.300 
